1202									
498	2538.66	4072020	0.84646	1.30195	2610.24	0.000583239	1E-010	3.48413	2.99273
504	2539.64	4071910	0.854404	0.879041	2637.65	0.000540764	0.871499	1.13244	3.01531
510	2626.33	4071640	0.859215	0.720612	2659.07	0.000529348	1.38072	1.16369	3.01542
516	2775.37	4071640	0.857103	1.20904	2682.31	0.000527811	1E-010	1.58243	3.00243
522	2831.93	4071380	0.866423	1.02398	2711.86	0.000488941	0.0692067	1.54429	2.97638
528	2757.01	4071250	0.866527	0.775133	2730.42	0.000424031	1E-010	3.25608	2.99877
534	2653.35	4071210	0.871248	0.865501	2752.25	0.00061542	1.02962	2.40269	3.01078
540	2688.91	4071110	0.862098	0.951739	2777.83	0.000703628	1.29315	3.90379	2.993
546	2937.65	4070690	0.869277	0.767809	2805.51	0.000700122	2.083	2.54413	2.99605
552	2802.22	4070580	0.881877	0.794665	2826.73	0.000714849	1.24089	3.33001	3.00879
558	2805.28	4070650	0.87206	0.759616	2850.33	0.000848126	0.466452	2.95875	2.9959
564	2697.29	4070290	0.876938	0.788091	2869.16	0.000949719	1E-010	0.734614	3.00104
570	2775.27	4070060	0.875167	0.691979	2884.49	0.000951051	0.256289	2.38922	3.01402
576	3008.38	4069710	0.883973	0.93274	2905.6	0.000950777	0.273788	2.70071	3.01817
582	3100.08	4069920	0.886872	0.910694	2930.45	0.00100396	1.3935	3.75279	2.99898
588	2794.76	4069750	0.896765	1.0668	2955	0.00102025	0.859295	4.04188	2.98618
594	2975.26	4069340	0.908369	1.02589	2978.8	0.000883007	1.5523	3.39	2.99672
600	3141.11	4069170	0.907511	1.24874	3003.15	0.000941335	1.13944	4.72066	3.00309
606	3239.68	4068960	0.923487	1.31149	3021.06	0.000886162	1.13261	1.81743	2.99757
612	3068.07	4068910	0.922303	0.86635	3046.52	0.000794699	1.97161	2.25543	3.00269
618	3068.62	4068570	0.927936	0.842744	3062.21	0.000763032	0.41791	4.4588	2.98186
624	3010.92	4068380	0.939104	0.842656	3083.38	0.000819919	1.47106	4.75592	2.99944
630	3144.78	4068400	0.948839	1.14636	3107.77	0.000758139	1E-010	3.71982	2.99623
636	3313.23	4067710	0.955218	0.810748	3123.79	0.000693403	0.20744	2.71626	3.00414
642	3019.15	4067870	0.953745	0.97964	3142.59	0.000783434	0.776885	3.65165	3.00881
648	3355.93	4067510	0.952821	1.063	3157.44	0.000846063	0.03126	2.88336	2.99934
654	3104.44	4067290	0.973683	1.32402	3181.95	0.000822516	1E-010	4.27232	3.0059
660	3256.38	4066880	0.967639	0.753062	3204.2	0.000767018	2.28503	4.87454	3.00214
666	3311.44	4066730	0.972447	0.755136	3221.04	0.000744482	0.460285	3.35819	2.99866
672	3280.29	4066430	0.984147	0.939336	3239.41	0.000719032	1E-010	3.40072	3.00298
678	3185.45	4066280	0.984308	1.08951	3259.63	0.000818655	1.45068	3.06095	3.00951
684	3226.74	4066080	0.991633	0.995602	3285.54	0.000785311	1E-010	4.23469	2.98244
690	3427.57	4065460	1.00469	0.889719	3301.05	0.000869758	0.989997	3.89629	3.0287
696	3289.35	4065470	1.00059	0.501711	3317.57	0.00088333	1.28821	4.83717	3.01515
702	3142.76	4065320	1.01051	0.738523	3343.72	0.000875666	1.90323	4.9569	2.99788
708	3333.39	4064950	1.01575	1.32705	3367.76	0.000791995	2.07731	4.70314	2.98786
714	3423.79	4064910	1.01866	0.685365	3392.02	0.000781482	1.05384	3.63271	2.9917
720	3448.75	4064540	1.02779	1.04063	3416.2	0.000812623	1.56184	4.0366	3.00158
726	3466.2	4064400	1.03453	0.897395	3436.72	0.000717725	2.32605	4.32532	3.00846
